id_client,mariee,retraite,a_charge,genre,facture_mensuelle,telephone,plusieurs_numeros,internet,total_factures,contrat,facture_par_mail,type_de_paiement,client_depuis_mois,sortie_client
YJTYT15063,1,0,1,H,73.850,Oui,Yes,ADSL,3371.000,Two year,0,Credit card (automatic),45,No
LHIEB99931,1,0,1,H,67.850,Oui,No,ADSL,4627.650,Two year,0,Mailed check,67,No
IWPXQ95008,1,0,1,F,79.400,Oui,Yes,ADSL,4820.550,One year,1,Electronic check,61,No
XBQDD37373,0,0,0,H,84.850,Oui,Yes,Fibre,2048.800,Month-to-month,1,Bank transfer (automatic),24,No
ERYFC47047,1,0,0,F,69.250,Oui,No,Fibre,1554.000,Month-to-month,1,Electronic check,22,Yes
EASSD79976,1,0,0,F,81.200,Oui,Yes,Fibre,4965.100,One year,1,Credit card (automatic),63,No
IKEEG53787,0,0,0,F,35.750,Non,No phone service,ADSL,35.750,Month-to-month,1,Electronic check,1,Yes
NDOIA83135,0,0,0,F,104.150,Oui,Yes,Fibre,2494.650,Month-to-month,1,Electronic check,24,No
ZFSMY22375,0,0,0,F,95.550,Oui,No,Fibre,3692.850,One year,1,Electronic check,39,Yes
VODJZ41843,1,0,1,H,91.350,Oui,Yes,Fibre,5764.700,One year,1,Electronic check,63,No
ZRXFN21033,0,0,0,H,50.750,Oui,Yes,ADSL,50.750,Month-to-month,0,Mailed check,1,No
KEDTB43108,0,0,1,F,29.800,Non,No phone service,ADSL,786.500,Month-to-month,1,Mailed check,26,No
ZTQFB81907,0,0,0,H,51.350,Non,No phone service,ADSL,2075.100,One year,1,Electronic check,41,No
RAHBV31253,0,0,0,H,20.300,Oui,No,Non,467.150,One year,0,Credit card (automatic),22,No
HQAEN51986,1,0,1,H,89.700,Oui,No,Fibre,3165.600,One year,1,Electronic check,35,No
RGKCU09695,1,0,1,H,19.800,Oui,No,Non,677.050,One year,0,Credit card (automatic),37,No
TYFRD30058,1,0,0,F,103.650,Oui,Yes,Fibre,5676.650,Month-to-month,1,Credit card (automatic),55,No
PQIUY30386,0,0,0,F,66.150,Oui,Yes,ADSL,2522.400,Month-to-month,1,Bank transfer (automatic),38,No
NVFAM70784,1,0,1,F,35.150,Non,No phone service,ADSL,1051.050,Month-to-month,1,Electronic check,32,No
KYGHE54334,0,0,1,F,86.000,Oui,Yes,Fibre,1164.050,Month-to-month,1,Mailed check,14,No
KPVKK75728,0,0,1,H,104.050,Oui,Yes,Fibre,6590.500,Two year,1,Electronic check,62,No
MSSXB83374,0,0,0,F,86.300,Oui,No,Fibre,1180.950,Month-to-month,1,Electronic check,14,Yes
OJVTK20824,1,0,1,H,89.200,Oui,Yes,Fibre,2698.350,Month-to-month,1,Electronic check,29,Yes
FTBXC44024,0,0,0,H,89.800,Oui,No,Fibre,4667.000,Month-to-month,0,Mailed check,54,No
QYTTU51499,1,0,1,F,95.150,Oui,Yes,Fibre,6770.850,One year,1,Credit card (automatic),71,No
BUOZZ25587,0,0,0,H,94.800,Oui,Yes,Fibre,4535.850,One year,0,Bank transfer (automatic),47,No
ANRML56494,0,1,0,H,95.100,Oui,No,Fibre,180.250,Month-to-month,1,Credit card (automatic),2,Yes
EEXWB29591,1,0,1,F,50.900,Non,No phone service,ADSL,2333.850,Month-to-month,1,Bank transfer (automatic),45,No
ZWMNX68705,1,0,0,H,76.100,Oui,Yes,ADSL,5264.250,Two year,0,Credit card (automatic),70,No
PVLZI00317,1,0,1,F,20.350,Oui,No,Non,76.350,Month-to-month,0,Mailed check,4,Yes
AIDJQ14311,1,0,1,H,82.100,Oui,No,ADSL,2603.100,Two year,0,Credit card (automatic),33,No
MUOEZ43327,1,1,1,H,94.300,Oui,No,Fibre,1818.300,One year,0,Credit card (automatic),20,No
MHQOF54515,1,0,1,H,24.450,Oui,Yes,Non,1431.650,One year,1,Mailed check,56,No
YKGDV77831,0,0,0,F,99.700,Oui,Yes,Fibre,1238.450,Month-to-month,1,Bank transfer (automatic),12,Yes
CNGRH09277,0,0,1,H,19.550,Oui,No,Non,19.550,Month-to-month,0,Mailed check,1,No
PYUSH45104,0,1,0,F,57.150,Oui,No,ADSL,2250.650,Month-to-month,1,Credit card (automatic),38,Yes
UOWJG90898,1,0,1,F,58.350,Oui,No,ADSL,740.550,Month-to-month,1,Credit card (automatic),12,No
AMTIE14937,0,0,0,H,20.200,Oui,No,Non,20.200,Month-to-month,1,Bank transfer (automatic),1,Yes
SIDFQ68232,0,0,0,H,18.250,Oui,No,Non,534.700,One year,0,Credit card (automatic),28,No
QBVSH12473,1,0,1,F,50.200,Oui,No,ADSL,2169.400,Month-to-month,0,Mailed check,43,No
GDMOI68046,0,0,0,F,106.600,Oui,Yes,Fibre,6428.400,Two year,1,Electronic check,61,Yes
HTOTQ54024,0,0,0,H,55.300,Oui,Yes,ADSL,875.350,Month-to-month,0,Electronic check,16,No
RXJRQ63794,1,0,0,H,70.100,Oui,No,Fibre,659.650,Month-to-month,1,Electronic check,10,Yes
UUZZO27965,1,0,1,H,80.300,Oui,No,Fibre,4896.350,Month-to-month,1,Credit card (automatic),63,No
GTUUK07843,1,0,0,H,23.750,Oui,Yes,Non,1446.800,One year,1,Credit card (automatic),62,No
EHPPG96745,1,0,0,H,40.400,Non,No phone service,ADSL,1842.700,Two year,0,Credit card (automatic),46,No
CFOUJ22397,1,0,1,H,20.400,Oui,No,Non,20.400,One year,0,Mailed check,1,No
UKWQP07546,0,0,0,H,95.850,Oui,No,Fibre,197.700,Month-to-month,1,Electronic check,2,Yes
HVAYI82219,1,0,1,H,69.150,Oui,Yes,ADSL,2490.150,Two year,1,Credit card (automatic),35,No
KOMJQ86453,1,0,1,H,81.950,Oui,Yes,ADSL,5601.400,Two year,1,Bank transfer (automatic),69,No
MFOTG22422,0,0,0,H,80.100,Oui,Yes,Fibre,2603.300,One year,0,Bank transfer (automatic),33,No
OPFEM97985,0,0,0,F,21.100,Oui,No,Non,937.100,Two year,1,Electronic check,46,No
ALXXZ26366,0,1,0,F,69.600,Oui,No,Fibre,69.600,Month-to-month,1,Electronic check,1,Yes
TRZWM50434,0,0,0,F,75.550,Oui,No,Fibre,75.550,Month-to-month,0,Electronic check,1,No
ONYDQ20502,1,0,1,F,26.000,Oui,Yes,Non,1654.850,Two year,0,Credit card (automatic),65,No
DFJKB08517,0,0,0,F,58.950,Oui,No,ADSL,955.150,Month-to-month,0,Electronic check,15,No
IZEUX89937,0,0,0,H,69.150,Oui,No,Fibre,488.650,Month-to-month,0,Bank transfer (automatic),7,No
TLDHQ40132,0,0,0,H,78.250,Oui,No,Fibre,1490.950,Month-to-month,1,Electronic check,19,Yes
JWVUX12166,1,0,1,H,75.500,Oui,No,Fibre,1901.050,Month-to-month,1,Electronic check,25,No
FFLEM97675,0,0,0,H,69.500,Oui,No,Fibre,2625.250,Month-to-month,1,Credit card (automatic),38,No
CXBKL06215,0,0,0,F,18.700,Oui,No,Non,1005.700,Two year,0,Mailed check,53,No
SVUCV19635,0,0,0,H,45.300,Oui,No,ADSL,45.300,Month-to-month,0,Electronic check,1,Yes
LXKFY10861,1,0,1,F,69.100,Oui,No,Fibre,69.100,Month-to-month,1,Mailed check,1,Yes
PFRQK52663,1,0,1,H,20.850,Oui,No,Non,1071.600,One year,1,Credit card (automatic),52,No
TMATR90273,1,0,0,F,78.800,Oui,No,ADSL,3460.300,Two year,1,Electronic check,43,No
UKTOX06966,0,0,1,H,54.150,Oui,No,ADSL,1312.450,Month-to-month,0,Electronic check,23,No
VFMWO17306,1,0,0,F,50.200,Oui,No,ADSL,1815.300,Month-to-month,0,Bank transfer (automatic),34,No
JNWRU75937,1,0,1,H,44.600,Oui,No,ADSL,260.800,Month-to-month,1,Bank transfer (automatic),6,Yes
NAKJS41898,0,0,0,H,51.550,Oui,Yes,ADSL,1295.400,One year,1,Credit card (automatic),26,No
WTYHE68175,0,0,0,H,44.900,Oui,No,ADSL,111.050,Month-to-month,0,Bank transfer (automatic),2,No
QSUSR63196,0,0,1,F,19.700,Oui,No,Non,216.200,Month-to-month,0,Credit card (automatic),11,No
HSOOQ16602,0,0,0,H,49.650,Oui,No,ADSL,49.650,Month-to-month,1,Mailed check,1,Yes
IMHHT52948,1,0,0,H,97.750,Oui,Yes,Fibre,5043.200,One year,0,Bank transfer (automatic),53,No
WNZSY78535,0,0,0,H,19.750,Oui,No,Non,19.750,Month-to-month,1,Credit card (automatic),1,No
HXJVA79014,0,0,0,H,76.450,Oui,No,Fibre,1117.550,Month-to-month,0,Electronic check,14,No
SIZNC85957,1,1,0,F,25.600,Oui,Yes,Non,548.800,One year,0,Bank transfer (automatic),22,No
SJDOU26369,0,0,0,H,84.300,Oui,Yes,Fibre,5289.050,One year,1,Credit card (automatic),64,No
YPIRV51301,1,0,0,F,72.000,Oui,No,ADSL,4284.200,Two year,1,Credit card (automatic),62,No
YLXCL75413,0,0,0,H,65.400,Oui,No,ADSL,2498.400,One year,1,Mailed check,36,Yes
RRIDN26122,0,0,0,H,81.000,Oui,No,Fibre,340.850,Month-to-month,1,Electronic check,4,Yes
MTYVW70373,1,0,1,H,85.400,Oui,Yes,ADSL,3297.000,Two year,1,Bank transfer (automatic),38,No
AEXBM99442,0,0,0,H,85.650,Oui,Yes,Fibre,2664.300,Month-to-month,1,Bank transfer (automatic),32,No
DHKWQ67015,1,0,1,F,51.350,Non,No phone service,ADSL,3244.400,Two year,0,Credit card (automatic),61,No
YGSCA90679,0,0,0,F,26.050,Oui,Yes,Non,1856.400,One year,0,Credit card (automatic),70,No
OTVVJ26757,1,1,0,H,89.450,Oui,Yes,Fibre,2807.650,Month-to-month,0,Electronic check,31,No
ZRPVR90255,0,0,0,H,18.950,Oui,No,Non,185.600,Month-to-month,1,Mailed check,9,Yes
CEBSX29775,0,0,0,F,90.050,Oui,Yes,ADSL,5965.950,Two year,1,Credit card (automatic),66,No
YPJNK49366,0,0,0,F,19.900,Oui,No,Non,199.450,Month-to-month,1,Mailed check,10,No
LWKGE88451,1,0,1,F,64.500,Oui,No,ADSL,1985.150,One year,1,Electronic check,30,No
DJRCH82126,1,0,1,H,90.350,Oui,No,Fibre,434.500,Month-to-month,1,Mailed check,5,No
FAZKD31205,1,0,1,H,24.050,Oui,Yes,Non,1230.900,Two year,1,Bank transfer (automatic),54,No
JXEAW77217,1,0,0,H,41.050,Non,No phone service,ADSL,2452.700,Month-to-month,1,Bank transfer (automatic),59,Yes
QPRCH34724,1,0,1,H,25.250,Oui,Yes,Non,1006.900,Two year,0,Credit card (automatic),40,No
LRIZX67334,0,0,0,H,108.950,Oui,Yes,Fibre,4025.500,Two year,1,Electronic check,35,No
SYFRB07192,0,0,0,F,61.650,Oui,Yes,ADSL,713.750,Month-to-month,1,Mailed check,12,Yes
EKNFS75472,1,0,0,H,95.250,Oui,Yes,Fibre,3959.350,Month-to-month,1,Bank transfer (automatic),42,Yes
PDSZP98618,0,0,0,F,108.050,Oui,Yes,Fibre,7806.600,Two year,1,Credit card (automatic),72,No
FRZAA21622,1,0,1,H,39.350,Non,No phone service,ADSL,2395.050,Two year,0,Bank transfer (automatic),63,No
PQCDZ51444,0,0,0,H,19.950,Oui,No,Non,59.250,Month-to-month,1,Mailed check,4,No
OMWGI21972,1,1,1,F,53.000,Non,No phone service,ADSL,3656.250,Two year,1,Electronic check,68,No
FFVBJ04844,0,0,0,H,64.850,Oui,No,ADSL,2010.950,One year,1,Bank transfer (automatic),32,No
LCKZL76935,1,0,1,H,80.150,Oui,Yes,Fibre,385.000,Month-to-month,1,Electronic check,5,Yes
SJNAT22667,1,0,0,F,109.150,Oui,Yes,Fibre,7789.600,One year,0,Credit card (automatic),72,No
JMNGR42012,0,1,0,F,55.800,Oui,No,ADSL,55.800,Month-to-month,1,Electronic check,1,Yes
VLHCZ35086,1,0,1,F,90.550,Oui,Yes,ADSL,6239.050,Two year,1,Credit card (automatic),71,No
OYVOC02064,1,0,1,F,19.250,Oui,No,Non,864.200,Two year,1,Mailed check,46,No
NXDCA68348,0,0,0,F,23.900,Non,No phone service,ADSL,300.800,Month-to-month,1,Electronic check,13,Yes
QVCRG26692,0,0,0,F,81.300,Oui,Yes,Fibre,3190.650,Month-to-month,1,Credit card (automatic),41,No
VTGLK40792,1,1,0,H,74.850,Oui,Yes,ADSL,2181.750,Two year,0,Electronic check,30,No
FTTVZ97288,0,0,0,F,69.200,Oui,No,Fibre,69.200,Month-to-month,1,Electronic check,1,Yes
WYBND80509,0,0,1,F,49.450,Non,No phone service,ADSL,1031.400,One year,1,Credit card (automatic),22,No
SFXMJ28129,0,0,1,H,20.050,Oui,No,Non,20.050,Month-to-month,0,Mailed check,1,No
AMZBO56069,1,0,0,F,78.150,Oui,Yes,Fibre,765.150,Month-to-month,1,Credit card (automatic),10,No
DYXAV40815,0,0,0,F,44.850,Non,No phone service,ADSL,893.550,One year,1,Credit card (automatic),19,Yes
VQMYT65841,0,0,1,H,56.200,Oui,No,ADSL,1567.550,One year,0,Mailed check,27,No
JVXYM77985,0,0,0,F,69.650,Oui,No,ADSL,921.400,Month-to-month,1,Electronic check,14,No
CUXZB76633,1,0,0,H,113.750,Oui,Yes,Fibre,6561.250,Two year,0,Electronic check,59,No
WXGNA84336,0,0,0,H,75.700,Oui,No,Fibre,189.200,Month-to-month,1,Electronic check,2,Yes
HMKWP68287,1,0,1,H,21.050,Oui,No,Non,262.050,Two year,0,Bank transfer (automatic),12,No
EBWRN28315,0,0,0,H,45.900,Oui,No,ADSL,199.750,Month-to-month,1,Electronic check,4,No
OWRVL37296,0,1,0,H,110.350,Oui,Yes,Fibre,7246.150,Two year,1,Electronic check,65,No
MXQJT66458,1,0,1,H,97.100,Oui,No,Fibre,184.150,Month-to-month,0,Electronic check,2,No
EJXVF21721,0,1,0,F,105.900,Oui,Yes,Fibre,7521.950,One year,1,Electronic check,71,No
EIWEO26844,0,1,0,F,91.700,Oui,Yes,Fibre,2758.150,Month-to-month,0,Credit card (automatic),30,Yes
AOZUF52337,1,0,0,F,74.950,Oui,Yes,Fibre,2149.050,Month-to-month,1,Electronic check,29,No
XPXAV42366,1,0,1,F,99.150,Oui,No,Fibre,465.050,Month-to-month,1,Mailed check,5,Yes
RTPMF61982,1,0,0,F,92.600,Oui,Yes,Fibre,1579.700,Month-to-month,0,Electronic check,17,No
GICBM35805,1,0,1,F,24.200,Oui,Yes,Non,1445.200,Two year,1,Mailed check,61,No
QYMUQ23114,1,0,1,F,89.450,Oui,No,Fibre,1430.250,Month-to-month,1,Credit card (automatic),16,Yes
ZEOVF89022,1,0,1,H,20.050,Oui,No,Non,951.550,One year,0,Mailed check,47,No
ERDKV95927,1,0,0,H,79.250,Oui,Yes,ADSL,2911.800,One year,0,Mailed check,37,No
KEXXH64641,0,0,0,H,25.250,Non,No phone service,ADSL,186.300,Month-to-month,1,Credit card (automatic),8,No
SKJGO52565,1,0,1,F,54.600,Non,No phone service,ADSL,3423.500,Two year,1,Electronic check,64,No
QYHEX52492,1,0,1,F,24.800,Oui,Yes,Non,1024.700,Two year,1,Mailed check,40,No
BXEFA17843,0,0,0,F,20.550,Oui,No,Non,187.350,Month-to-month,1,Mailed check,10,No
OPMFY12626,1,0,0,F,75.750,Oui,No,Fibre,655.900,Month-to-month,1,Bank transfer (automatic),9,Yes
VAFJJ99729,1,1,0,F,94.000,Oui,No,Fibre,4871.450,One year,1,Electronic check,53,No
RJPZN86209,0,0,0,F,20.700,Oui,No,Non,20.700,Month-to-month,0,Electronic check,1,No
ZSINC95224,0,0,0,H,19.950,Oui,No,Non,253.800,One year,1,Electronic check,13,No
SXWVT21888,0,0,0,F,55.000,Oui,No,ADSL,1885.150,One year,0,Mailed check,34,No
KHMLI34865,0,0,1,H,24.700,Oui,Yes,Non,467.150,Month-to-month,0,Mailed check,21,No
CZMZD31152,0,0,1,H,20.250,Oui,No,Non,,Two year,0,Mailed check,0,No
NTIXE71757,0,0,0,F,76.150,Oui,No,ADSL,1992.950,Month-to-month,1,Credit card (automatic),25,No
RNCEZ29204,1,0,1,H,69.950,Oui,No,Fibre,69.950,Month-to-month,1,Credit card (automatic),1,No
VQRRV25165,0,1,0,F,75.450,Oui,Yes,Fibre,158.400,Month-to-month,1,Mailed check,2,Yes
ADFAO28881,1,0,1,F,21.300,Oui,No,Non,1041.800,Two year,1,Bank transfer (automatic),47,No
PHBHR21902,1,0,0,F,94.450,Oui,Yes,Fibre,6921.700,Two year,1,Credit card (automatic),72,No
IZEYF12547,0,1,0,F,99.950,Oui,Yes,Fibre,3186.650,Month-to-month,1,Electronic check,31,Yes
SGTTA25204,1,0,1,F,20.000,Oui,No,Non,,Two year,0,Mailed check,0,No
NMHXE96469,1,0,0,H,19.650,Oui,No,Non,973.100,Two year,0,Mailed check,47,No
TZYEC87492,1,0,0,H,24.800,Oui,Yes,Non,1874.300,Two year,0,Credit card (automatic),72,No
KFDBY97086,0,0,0,H,20.550,Oui,No,Non,20.550,Month-to-month,0,Credit card (automatic),1,No
NELLA07785,0,0,0,H,34.700,Non,No phone service,ADSL,296.100,Month-to-month,1,Credit card (automatic),9,Yes
OOQEJ86765,0,0,0,H,30.500,Non,No phone service,ADSL,118.400,Month-to-month,0,Electronic check,4,No
BMCMR15805,0,1,0,H,87.300,Oui,No,Fibre,1637.300,Month-to-month,1,Electronic check,19,No
IUTDZ77306,0,0,0,H,75.200,Oui,No,Fibre,3198.600,Month-to-month,1,Electronic check,43,Yes
BKRZW23517,1,0,1,F,75.200,Oui,No,ADSL,3254.350,Two year,0,Bank transfer (automatic),43,No
GRXMG32557,0,0,1,H,45.650,Oui,No,ADSL,747.200,Month-to-month,1,Credit card (automatic),18,No
HLGXF04208,0,1,0,F,99.750,Oui,Yes,Fibre,4036.000,Month-to-month,1,Electronic check,39,No
PBZEJ32924,0,1,0,H,111.400,Oui,Yes,Fibre,1183.050,Month-to-month,1,Electronic check,11,No
FOKSF78548,0,0,0,H,35.900,Non,No phone service,ADSL,35.900,Month-to-month,0,Electronic check,1,Yes
HIPDW48061,1,0,0,F,68.950,Oui,No,Fibre,68.950,Month-to-month,1,Electronic check,1,Yes
IOQNP72336,1,0,0,F,34.000,Non,No phone service,ADSL,1505.350,Month-to-month,0,Bank transfer (automatic),43,No
OSJDW83321,1,0,1,H,26.400,Oui,Yes,Non,314.950,One year,0,Mailed check,12,No
NKNSI22523,0,0,1,H,85.150,Oui,Yes,ADSL,4461.850,Two year,1,Mailed check,52,No
LGKSR82008,1,0,0,H,83.200,Oui,Yes,ADSL,6126.100,Two year,0,Electronic check,71,No
CQRBU63084,1,0,0,F,109.250,Oui,Yes,Fibre,7707.700,Two year,0,Electronic check,71,No
KOAVE07304,0,0,0,H,94.300,Oui,Yes,Fibre,2679.700,Month-to-month,1,Credit card (automatic),30,No
RCFUM18979,1,0,1,F,24.200,Oui,Yes,Non,914.600,One year,1,Mailed check,39,No
ZABDG08073,0,0,1,F,55.100,Oui,No,ADSL,154.650,Month-to-month,1,Mailed check,3,Yes
BOLNL89096,0,0,0,H,21.200,Oui,No,Non,52.050,One year,0,Mailed check,3,No
RCYMT43223,1,0,1,H,75.800,Oui,Yes,ADSL,5293.950,One year,1,Bank transfer (automatic),68,Yes
BUBFA54651,1,0,1,F,19.300,Oui,No,Non,772.400,Two year,0,Bank transfer (automatic),41,No
QXNGV06265,1,0,0,F,24.150,Oui,Yes,Non,1776.450,Two year,1,Credit card (automatic),72,No
PJVDB11849,1,0,0,H,79.950,Oui,No,Fibre,857.200,Month-to-month,1,Electronic check,10,Yes
IUBJR38631,1,0,1,H,53.650,Oui,No,ADSL,696.350,One year,0,Credit card (automatic),12,Yes
ACXIP05365,1,0,0,F,109.550,Oui,Yes,Fibre,8165.100,Two year,1,Electronic check,72,No
MAELW10326,1,0,1,F,78.450,Oui,Yes,ADSL,5333.350,One year,1,Electronic check,68,No
XWBDM67719,1,0,0,F,104.500,Oui,Yes,Fibre,5921.350,Month-to-month,1,Credit card (automatic),57,Yes
ZUSHQ97107,0,1,0,F,106.750,Oui,Yes,Fibre,4056.750,Month-to-month,1,Bank transfer (automatic),37,Yes
ADESB68766,0,0,1,H,48.950,Oui,No,ADSL,48.950,Month-to-month,0,Electronic check,1,Yes
TGHTM67771,0,0,0,F,106.950,Oui,Yes,Fibre,5785.500,One year,1,Credit card (automatic),53,Yes
USWAR32291,0,0,0,F,79.950,Oui,No,ADSL,2727.300,One year,1,Bank transfer (automatic),34,No
GIOUT86246,0,0,0,F,59.750,Oui,Yes,ADSL,2934.300,Month-to-month,1,Credit card (automatic),49,Yes
AMZUF66959,1,0,0,F,86.450,Oui,No,ADSL,5950.200,Two year,0,Credit card (automatic),70,No
YMUXS24511,0,1,0,H,64.550,Oui,Yes,ADSL,4250.100,Two year,1,Bank transfer (automatic),67,No
GSJNL64072,0,0,0,F,24.950,Oui,Yes,Non,1288.000,Two year,0,Bank transfer (automatic),51,No
PLAHS29883,0,0,0,F,69.950,Oui,No,ADSL,220.450,One year,1,Electronic check,3,No
MIYKT50324,0,0,0,F,70.700,Oui,No,Fibre,70.700,Month-to-month,1,Mailed check,1,No
AUUZZ10881,1,0,1,H,75.850,Oui,Yes,ADSL,4261.200,Two year,1,Credit card (automatic),56,No
AOVVU75876,1,0,1,H,100.750,Oui,Yes,Fibre,2793.550,Month-to-month,0,Electronic check,27,No
CYWKC14489,1,0,1,F,105.200,Oui,Yes,Fibre,6225.400,One year,1,Credit card (automatic),58,No
BDWCY58501,0,0,0,F,20.200,Oui,No,Non,123.650,Month-to-month,0,Mailed check,6,No
EPSZW75034,1,0,1,F,24.050,Oui,Yes,Non,1559.150,Two year,1,Mailed check,64,No
FAZPK48281,1,0,1,F,79.950,Oui,Yes,Fibre,1267.950,Month-to-month,1,Credit card (automatic),16,No
MHHUM34108,1,0,1,F,94.400,Oui,Yes,Fibre,4295.350,One year,0,Electronic check,44,No
INWPS66486,1,0,1,H,20.150,Oui,No,Non,341.350,Month-to-month,0,Electronic check,16,No
EUZHC13288,1,0,0,F,20.100,Oui,No,Non,370.500,Two year,0,Mailed check,18,No
SZZZD21221,0,0,0,H,19.500,Oui,No,Non,835.500,One year,0,Credit card (automatic),44,No
FFNJK10289,1,1,0,H,101.500,Oui,Yes,Fibre,2917.650,Month-to-month,1,Electronic check,30,No
LCAQL47475,0,0,0,H,79.000,Oui,No,ADSL,1902.000,Month-to-month,1,Mailed check,25,No
TNKIO36777,0,0,0,F,71.000,Oui,No,Fibre,914.000,Month-to-month,1,Credit card (automatic),14,Yes
ZGKPT22358,1,0,1,F,50.850,Oui,Yes,ADSL,239.550,Month-to-month,0,Mailed check,4,Yes
MFZGM08152,1,0,0,F,99.000,Oui,No,Fibre,4135.000,Two year,1,Credit card (automatic),42,No
XZTQC57742,1,0,1,F,20.450,Oui,No,Non,150.750,Month-to-month,0,Mailed check,7,No
BQZLN29165,0,0,0,H,84.750,Oui,Yes,Fibre,1651.950,Month-to-month,1,Electronic check,19,No
QXNSA09996,0,1,1,H,45.750,Oui,No,ADSL,344.200,Month-to-month,1,Mailed check,7,No
ZODZZ79194,1,0,1,F,65.900,Oui,No,ADSL,660.050,One year,1,Mailed check,10,No
WMRNW89031,1,0,0,F,101.750,Oui,No,Fibre,1669.400,Month-to-month,0,Electronic check,15,No
FECZV20277,0,0,0,H,106.700,Oui,Yes,Fibre,1253.900,Month-to-month,1,Electronic check,12,Yes
VKFPE12186,1,0,1,F,19.000,Oui,No,Non,233.550,Month-to-month,0,Mailed check,12,Yes
TNDEU69798,0,0,0,F,19.200,Oui,No,Non,156.850,Month-to-month,0,Mailed check,8,No
BGSIQ41826,1,0,1,F,19.800,Oui,No,Non,196.750,Month-to-month,1,Bank transfer (automatic),10,No
ZZJWQ05311,1,1,0,H,74.000,Oui,Yes,Fibre,4052.400,Month-to-month,1,Electronic check,55,No
HSGTV91106,0,0,0,F,82.450,Oui,No,ADSL,5555.300,Two year,1,Credit card (automatic),69,No
EWBNJ46161,0,0,0,F,20.100,Oui,No,Non,318.600,One year,0,Bank transfer (automatic),16,No
KKCXF77403,1,0,0,H,30.050,Non,No phone service,ADSL,1529.450,Month-to-month,1,Credit card (automatic),51,No
XIWIO24009,1,0,0,F,90.100,Oui,Yes,ADSL,6310.900,Two year,0,Electronic check,71,No
FXTIZ93789,1,0,0,F,70.150,Oui,Yes,ADSL,3715.650,One year,1,Credit card (automatic),54,Yes
UVSPD37161,0,0,0,H,49.300,Oui,No,ADSL,49.300,Month-to-month,1,Electronic check,1,No
LHRTG62619,0,0,0,F,54.750,Oui,No,ADSL,1406.900,Month-to-month,1,Credit card (automatic),26,No
URHJN78455,1,0,0,F,20.150,Oui,No,Non,156.250,Month-to-month,0,Bank transfer (automatic),8,Yes
HVLXG68381,0,0,0,F,20.300,Oui,No,Non,246.700,Month-to-month,0,Mailed check,12,No
VKDTT59562,1,1,0,F,74.350,Oui,Yes,Fibre,334.800,Month-to-month,1,Electronic check,5,Yes
OIQSX65221,1,0,1,F,54.950,Non,No phone service,ADSL,3772.500,Two year,1,Credit card (automatic),69,No
NCDLI17517,1,1,0,H,98.850,Oui,Yes,Fibre,4564.900,Month-to-month,1,Electronic check,46,No
AUOAX48291,0,0,0,F,96.050,Oui,Yes,Fibre,4399.500,Month-to-month,0,Bank transfer (automatic),46,Yes
RHZGU74263,0,0,0,H,95.900,Oui,No,Fibre,827.450,Month-to-month,1,Bank transfer (automatic),9,No
JURKQ74099,1,0,0,F,111.800,Oui,Yes,Fibre,5809.750,One year,1,Bank transfer (automatic),53,No
ARQET88079,0,0,0,F,40.350,Non,No phone service,ADSL,1677.850,Month-to-month,1,Electronic check,41,No
FQTVJ30975,0,0,0,F,20.000,Oui,No,Non,810.300,Two year,0,Mailed check,41,No
RDDLT87567,0,0,0,F,44.950,Non,No phone service,ADSL,3085.350,Month-to-month,0,Electronic check,68,No
BBZXK95604,0,0,0,F,31.050,Non,No phone service,ADSL,1126.350,Two year,0,Bank transfer (automatic),36,No
MHQDC43816,0,0,0,F,65.000,Oui,Yes,ADSL,2879.900,Two year,1,Mailed check,47,No
PCJOO52956,0,0,1,H,49.400,Oui,No,ADSL,184.400,Month-to-month,1,Electronic check,4,Yes
BHCAW60133,1,0,1,H,81.000,Oui,Yes,ADSL,4976.150,Two year,1,Bank transfer (automatic),61,No
YITQD36726,1,1,0,H,84.100,Oui,Yes,Fibre,3021.600,Month-to-month,1,Electronic check,36,Yes
OYLBX97537,0,0,0,F,20.500,Oui,No,Non,20.500,Month-to-month,0,Mailed check,1,No
AKTSX19658,0,1,0,F,78.950,Oui,Yes,Fibre,1101.850,Month-to-month,1,Electronic check,14,Yes
BWFSS91014,1,0,0,F,108.550,Oui,Yes,Fibre,5610.700,One year,0,Electronic check,50,Yes
VCOIO16825,0,0,0,H,20.450,Oui,No,Non,481.100,One year,0,Mailed check,23,No
TRMJS86761,0,0,0,H,75.000,Oui,Yes,Fibre,209.100,Month-to-month,0,Mailed check,3,Yes
MBMLB44804,0,0,0,F,104.800,Oui,Yes,Fibre,3886.450,One year,1,Bank transfer (automatic),36,No
IBNHG81555,1,0,0,F,75.400,Oui,Yes,Fibre,1747.850,Month-to-month,1,Credit card (automatic),24,Yes
RMRDB72073,1,0,1,F,105.500,Oui,Yes,Fibre,6985.650,Month-to-month,1,Electronic check,65,Yes
SBKRY36062,0,0,0,H,50.050,Non,No phone service,ADSL,1523.400,One year,1,Electronic check,31,No
QRLUP67412,0,0,0,F,80.300,Oui,Yes,ADSL,4995.350,Two year,1,Credit card (automatic),63,No
VAPYH29694,0,0,0,F,60.500,Oui,No,ADSL,3870.000,One year,0,Credit card (automatic),67,No
LBRDI83616,0,0,0,F,24.350,Oui,Yes,Non,1423.850,Two year,0,Credit card (automatic),58,No
